s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_WOOD,MLR_PRODUCTS
 4.7527241E+001, 5.0232667E+002, 0.0000000E+000,-1.6472576E+002,-3.4280518E+002,-1.6028285E+001, 1.3027930E-001, 0.0000000E+000, 0.0000000E+000,-1.6943742E+001,-2.1102268E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.7584511E+001, 4.8733977E+002, 0.0000000E+000,-1.5733339E+002,-3.3611093E+002,-1.6636777E+001, 1.3110635E-001, 0.0000000E+000, 0.0000000E+000,-2.1592019E+001,-2.2610231E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.7641781E+001, 4.8129652E+002, 0.0000000E+000,-1.5724990E+002,-3.1602297E+002,-1.7005301E+001, 1.3364629E-001, 0.0000000E+000, 0.0000000E+000,-9.2493691E+000,-8.8480136E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.7713371E+001, 4.8371899E+002, 0.0000000E+000,-1.5863505E+002,-2.9397204E+002,-1.7218574E+001, 1.3322865E-001, 0.0000000E+000, 0.0000000E+000, 1.4223588E+001, 1.4026555E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.7770641E+001, 4.9945328E+002, 0.0000000E+000,-1.6275160E+002,-2.8885907E+002,-1.6771171E+001, 1.3370892E-001, 0.0000000E+000, 0.0000000E+000, 2.8214999E+001, 3.1205151E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.7827911E+001, 5.0982436E+002, 0.0000000E+000,-1.6398650E+002,-3.0054405E+002,-1.7175980E+001, 1.3371455E-001, 0.0000000E+000, 0.0000000E+000, 3.1343558E+001, 2.8251540E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.7885185E+001, 5.0753598E+002, 0.0000000E+000,-1.5614577E+002,-3.1959314E+002,-1.7567262E+001, 1.3457330E-001, 0.0000000E+000, 0.0000000E+000, 1.8631512E+001, 1.4364378E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.7942455E+001, 4.9496553E+002, 0.0000000E+000,-1.5564202E+002,-3.2909835E+002,-1.7464746E+001, 1.3292105E-001, 0.0000000E+000, 0.0000000E+000,-1.6770077E+000,-7.1066646E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8014046E+001, 4.9637896E+002, 0.0000000E+000,-1.6464339E+002,-3.2742765E+002,-1.6601943E+001, 1.3289341E-001, 0.0000000E+000, 0.0000000E+000,-1.0859653E+001,-1.2161128E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8071316E+001, 5.1530678E+002, 0.0000000E+000,-1.7262697E+002,-3.2544225E+002,-1.5795863E+001, 1.3358497E-001, 0.0000000E+000, 0.0000000E+000, 6.1647234E-001, 1.5752840E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8129475E+001, 5.2639132E+002, 0.0000000E+000,-1.8028138E+002,-3.2058576E+002,-1.5979766E+001, 1.3421510E-001, 0.0000000E+000, 0.0000000E+000, 8.4722965E+000, 9.6786231E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8187325E+001, 5.2502939E+002, 0.0000000E+000,-1.8362420E+002,-3.1632210E+002,-1.6282006E+001, 1.3261157E-001, 0.0000000E+000, 0.0000000E+000, 1.5365438E+001, 8.9336952E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8247929E+001, 4.9649233E+002, 0.0000000E+000,-1.6382148E+002,-3.1166193E+002,-1.6911873E+001, 1.3077607E-001, 0.0000000E+000, 0.0000000E+000, 5.5351310E+000, 4.2278100E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8308537E+001, 4.8578778E+002, 0.0000000E+000,-1.5579459E+002,-3.0827315E+002,-1.6554803E+001, 1.3110483E-001, 0.0000000E+000, 0.0000000E+000, 8.2321580E+000, 5.2963426E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8366985E+001, 4.7882334E+002, 0.0000000E+000,-1.5314570E+002,-3.0889044E+002,-1.6269535E+001, 1.3075950E-001, 0.0000000E+000, 0.0000000E+000, 2.9814527E+000, 6.4842074E-001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8431976E+001, 4.8748829E+002, 0.0000000E+000,-1.5931912E+002,-3.1479362E+002,-1.6442946E+001, 1.3228392E-001, 0.0000000E+000, 0.0000000E+000,-1.1489891E+000,-2.9351155E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8483967E+001, 4.9170099E+002, 0.0000000E+000,-1.6350720E+002,-3.3315401E+002,-1.6818621E+001, 1.3397782E-001, 0.0000000E+000, 0.0000000E+000,-1.5595023E+001,-2.1644866E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8548954E+001, 4.7454189E+002, 0.0000000E+000,-1.5431347E+002,-3.4981899E+002,-1.6653510E+001, 1.3374546E-001, 0.0000000E+000, 0.0000000E+000,-4.3760537E+001,-4.6110332E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8602245E+001, 4.7800794E+002, 0.0000000E+000,-1.4898068E+002,-3.5104793E+002,-1.6787347E+001, 1.3245481E-001, 0.0000000E+000, 0.0000000E+000,-3.9428347E+001,-3.8675554E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8673733E+001, 4.9238514E+002, 0.0000000E+000,-1.5645884E+002,-3.3186973E+002,-1.6882438E+001, 1.3098840E-001, 0.0000000E+000, 0.0000000E+000,-1.3631145E+001,-1.2694880E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8733784E+001, 5.0566636E+002, 0.0000000E+000,-1.6805617E+002,-3.0877349E+002,-1.6549905E+001, 1.3335110E-001, 0.0000000E+000, 0.0000000E+000, 9.8723720E+000, 1.2420145E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8780964E+001, 5.1878629E+002, 0.0000000E+000,-1.7927145E+002,-2.9638466E+002,-1.6486520E+001, 1.3359812E-001, 0.0000000E+000, 0.0000000E+000, 2.8643907E+001, 2.6777258E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8840233E+001, 5.3022225E+002, 0.0000000E+000,-1.8117616E+002,-2.9083433E+002,-1.6673804E+001, 1.3355983E-001, 0.0000000E+000, 0.0000000E+000, 3.9306338E+001, 4.1671517E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8909767E+001, 5.2927002E+002, 0.0000000E+000,-1.9116516E+002,-2.9626880E+002,-1.6669818E+001, 1.3185285E-001, 0.0000000E+000, 0.0000000E+000, 3.3857794E+001, 2.5298098E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.8965397E+001, 5.0719579E+002, 0.0000000E+000,-1.7881441E+002,-3.0928610E+002,-1.7161923E+001, 1.2992162E-001, 0.0000000E+000, 0.0000000E+000, 5.6954571E+000, 2.0632788E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9021027E+001, 5.0021722E+002, 0.0000000E+000,-1.6960668E+002,-3.2061909E+002,-1.7413578E+001, 1.3107722E-001, 0.0000000E+000, 0.0000000E+000,-5.3846642E+000,-7.2910448E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9090561E+001, 4.9992795E+002, 0.0000000E+000,-1.6771120E+002,-3.2473576E+002,-1.7538950E+001, 1.3272547E-001, 0.0000000E+000, 0.0000000E+000,-7.9931536E+000,-9.9252343E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9146191E+001, 5.0031415E+002, 0.0000000E+000,-1.6304853E+002,-3.3497463E+002,-1.6601991E+001, 1.3232852E-001, 0.0000000E+000, 0.0000000E+000,-1.1872726E+001,-1.4178679E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9201817E+001, 5.0169269E+002, 0.0000000E+000,-1.6066091E+002,-3.4708055E+002,-1.6445325E+001, 1.3393664E-001, 0.0000000E+000, 0.0000000E+000,-2.1669994E+001,-2.2360155E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9261616E+001, 5.0432926E+002, 0.0000000E+000,-1.6843868E+002,-3.4867390E+002,-1.6425440E+001, 1.3506052E-001, 0.0000000E+000, 0.0000000E+000,-2.4093060E+001,-2.9073697E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9322807E+001, 4.8420362E+002, 0.0000000E+000,-1.5738238E+002,-3.3411064E+002,-1.7345866E+001, 1.3237264E-001, 0.0000000E+000, 0.0000000E+000,-2.5005449E+001,-2.4502890E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9383999E+001, 4.8329941E+002, 0.0000000E+000,-1.4505913E+002,-3.2137165E+002,-1.7003042E+001, 1.3178455E-001, 0.0000000E+000, 0.0000000E+000,-2.8092470E+000,-2.6251352E-003, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9445190E+001, 4.8170810E+002, 0.0000000E+000,-1.4221179E+002,-3.0789772E+002,-1.7711288E+001, 1.3074790E-001, 0.0000000E+000, 0.0000000E+000, 1.5519185E+001, 1.4018045E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9506382E+001, 4.8706781E+002, 0.0000000E+000,-1.4717582E+002,-2.9570783E+002,-1.8191671E+001, 1.3034045E-001, 0.0000000E+000, 0.0000000E+000, 2.6820147E+001, 2.6122825E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9567574E+001, 4.9556446E+002, 0.0000000E+000,-1.5609700E+002,-2.8611113E+002,-1.7295813E+001, 1.3153194E-001, 0.0000000E+000, 0.0000000E+000, 3.5510188E+001, 3.6192046E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9628765E+001, 5.1189913E+002, 0.0000000E+000,-1.6216132E+002,-2.8324423E+002,-1.6723552E+001, 1.3316935E-001, 0.0000000E+000, 0.0000000E+000, 4.8123335E+001, 4.9903196E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9689957E+001, 5.4385319E+002, 0.0000000E+000,-1.6671171E+002,-2.9326720E+002,-1.5703891E+001, 1.3267002E-001, 0.0000000E+000, 0.0000000E+000, 6.7028658E+001, 6.8303056E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9751148E+001, 5.4429583E+002, 0.0000000E+000,-1.7023738E+002,-3.0884710E+002,-1.5765871E+001, 1.3357559E-001, 0.0000000E+000, 0.0000000E+000, 5.4600810E+001, 4.9579066E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9812336E+001, 5.1843510E+002, 0.0000000E+000,-1.6557555E+002,-3.1871985E+002,-1.6926503E+001, 1.3335095E-001, 0.0000000E+000, 0.0000000E+000, 2.7556978E+001, 1.7346545E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9873528E+001, 4.8196804E+002, 0.0000000E+000,-1.5838858E+002,-3.1612174E+002,-1.8516997E+001, 1.3391889E-001, 0.0000000E+000, 0.0000000E+000,-4.8813642E+000,-1.0925354E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9934719E+001, 4.6981418E+002, 0.0000000E+000,-1.6042387E+002,-3.1093829E+002,-1.7952125E+001, 1.3437823E-001, 0.0000000E+000, 0.0000000E+000,-1.2909692E+001,-1.9365726E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 4.9980614E+001, 4.6619766E+002, 0.0000000E+000,-1.6288257E+002,-3.0719659E+002,-1.7456751E+001, 1.3347924E-001, 0.0000000E+000, 0.0000000E+000,-1.7414475E+001,-2.1204770E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0041805E+001, 4.6855604E+002, 0.0000000E+000,-1.5917524E+002,-3.0721026E+002,-1.6815662E+001, 1.3390390E-001, 0.0000000E+000, 0.0000000E+000,-1.5686642E+001,-1.4511215E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0102997E+001, 4.8039188E+002, 0.0000000E+000,-1.6009724E+002,-3.1346607E+002,-1.5842850E+001, 1.3228704E-001, 0.0000000E+000, 0.0000000E+000,-9.0459290E+000,-8.8819963E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0164188E+001, 4.9863319E+002, 0.0000000E+000,-1.6729136E+002,-3.2226658E+002,-1.6237336E+001, 1.3047938E-001, 0.0000000E+000, 0.0000000E+000,-5.4783488E+000,-7.0316067E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0225376E+001, 5.0822594E+002, 0.0000000E+000,-1.7181167E+002,-3.2664689E+002,-1.7451618E+001, 1.3281585E-001, 0.0000000E+000, 0.0000000E+000,-6.9947407E+000,-7.5514104E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0286568E+001, 5.1462697E+002, 0.0000000E+000,-1.7728344E+002,-3.2484643E+002,-1.8224878E+001, 1.3268239E-001, 0.0000000E+000, 0.0000000E+000,-2.6975755E+000,-5.5950936E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0347759E+001, 5.1237900E+002, 0.0000000E+000,-1.7282870E+002,-3.2298956E+002,-1.7935201E+001, 1.3099257E-001, 0.0000000E+000, 0.0000000E+000, 1.1741579E+000,-1.2434642E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0408951E+001, 4.9195397E+002, 0.0000000E+000,-1.6206418E+002,-3.2607644E+002,-1.8104809E+001, 1.2957782E-001, 0.0000000E+000, 0.0000000E+000,-8.7881092E+000,-1.4161874E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0463142E+001, 4.6525609E+002, 0.0000000E+000,-1.5219913E+002,-3.2773926E+002,-1.8840273E+001, 1.3064595E-001, 0.0000000E+000, 0.0000000E+000,-2.7385184E+001,-3.3391925E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0530880E+001, 4.5639347E+002, 0.0000000E+000,-1.4960994E+002,-3.2038406E+002,-1.8591244E+001, 1.3092439E-001, 0.0000000E+000, 0.0000000E+000,-3.1009415E+001,-3.2060847E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0585068E+001, 4.6378868E+002, 0.0000000E+000,-1.5392134E+002,-3.1498772E+002,-1.8446964E+001, 1.3320279E-001, 0.0000000E+000, 0.0000000E+000,-2.1346483E+001,-2.3434145E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0646305E+001, 4.7581074E+002, 0.0000000E+000,-1.5922545E+002,-3.1811841E+002,-1.8642264E+001, 1.3321577E-001, 0.0000000E+000, 0.0000000E+000,-2.0241408E+001,-2.0042171E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0711872E+001, 5.1261238E+002, 0.0000000E+000,-1.6968044E+002,-3.2888687E+002,-1.6712051E+001, 1.3567977E-001, 0.0000000E+000, 0.0000000E+000,-5.6951969E+000,-2.5313017E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0761051E+001, 5.3064287E+002, 0.0000000E+000,-1.7847128E+002,-3.3354372E+002,-1.5458444E+001, 1.3554149E-001, 0.0000000E+000, 0.0000000E+000, 2.2217951E-001, 3.3049635E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0826622E+001, 5.4528429E+002, 0.0000000E+000,-1.7848109E+002,-3.2557531E+002,-1.4870217E+001, 1.3493644E-001, 0.0000000E+000, 0.0000000E+000, 2.3788150E+001, 2.6492612E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0892193E+001, 5.5871785E+002, 0.0000000E+000,-1.7866637E+002,-3.0979805E+002,-1.4535996E+001, 1.3486523E-001, 0.0000000E+000, 0.0000000E+000, 5.4408152E+001, 5.5852299E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.0948029E+001, 5.3458845E+002, 0.0000000E+000,-1.7238910E+002,-2.9296537E+002,-1.6251743E+001, 1.3439585E-001, 0.0000000E+000, 0.0000000E+000, 6.0042950E+001, 5.3116627E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1000618E+001, 5.0350761E+002, 0.0000000E+000,-1.6265355E+002,-2.8130886E+002,-1.7210106E+001, 1.3393032E-001, 0.0000000E+000, 0.0000000E+000, 4.7382378E+001, 4.2469024E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1066357E+001, 4.9452306E+002, 0.0000000E+000,-1.5597182E+002,-2.8382186E+002,-1.6824729E+001, 1.3447689E-001, 0.0000000E+000, 0.0000000E+000, 4.1916646E+001, 3.8039133E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1132099E+001, 4.9453019E+002, 0.0000000E+000,-1.5922010E+002,-3.0587253E+002,-1.6705019E+001, 1.3261493E-001, 0.0000000E+000, 0.0000000E+000, 1.7560049E+001, 1.2865163E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1188633E+001, 4.9925560E+002, 0.0000000E+000,-1.6418632E+002,-3.3223638E+002,-1.7033760E+001, 1.3215016E-001, 0.0000000E+000, 0.0000000E+000,-9.6214567E+000,-1.4068705E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1246483E+001, 4.9335852E+002, 0.0000000E+000,-1.6549504E+002,-3.4960476E+002,-1.7295567E+001, 1.3300787E-001, 0.0000000E+000, 0.0000000E+000,-3.3211028E+001,-3.8903837E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1304337E+001, 4.8959754E+002, 0.0000000E+000,-1.6305551E+002,-3.5981181E+002,-1.7354236E+001, 1.3323381E-001, 0.0000000E+000, 0.0000000E+000,-4.7077131E+001,-5.0490778E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1362186E+001, 4.8290136E+002, 0.0000000E+000,-1.5635104E+002,-3.5495948E+002,-1.7351602E+001, 1.3515926E-001, 0.0000000E+000, 0.0000000E+000,-4.6693567E+001,-4.5625604E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1422928E+001, 4.7543696E+002, 0.0000000E+000,-1.5751984E+002,-3.3690883E+002,-1.6355572E+001, 1.3374844E-001, 0.0000000E+000, 0.0000000E+000,-3.3834796E+001,-3.5213530E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1486565E+001, 4.9169130E+002, 0.0000000E+000,-1.6354194E+002,-3.1563723E+002,-1.5805222E+001, 1.3224308E-001, 0.0000000E+000, 0.0000000E+000,-7.3025912E+000,-3.1608552E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1542011E+001, 5.1584118E+002, 0.0000000E+000,-1.7607324E+002,-3.0284545E+002,-1.5781060E+001, 1.3187222E-001, 0.0000000E+000, 0.0000000E+000, 1.8572943E+001, 2.1273301E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1611866E+001, 5.0730367E+002, 0.0000000E+000,-1.7397908E+002,-2.9622382E+002,-1.6102181E+001, 1.3191017E-001, 0.0000000E+000, 0.0000000E+000, 2.4664818E+001, 2.1130500E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1669861E+001, 5.0028647E+002, 0.0000000E+000,-1.6899473E+002,-3.0140367E+002,-1.6474549E+001, 1.3123019E-001, 0.0000000E+000, 0.0000000E+000, 1.4862825E+001, 1.3544757E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1727852E+001, 5.0222269E+002, 0.0000000E+000,-1.6999017E+002,-3.1143172E+002,-1.6921892E+001, 1.3221577E-001, 0.0000000E+000, 0.0000000E+000, 7.1576084E+000, 4.0111205E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1785843E+001, 4.9246573E+002, 0.0000000E+000,-1.6737038E+002,-3.2244820E+002,-1.7136378E+001, 1.3232588E-001, 0.0000000E+000, 0.0000000E+000,-8.9188512E+000,-1.4356902E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1843834E+001, 4.8367610E+002, 0.0000000E+000,-1.6164790E+002,-3.2886674E+002,-1.6554320E+001, 1.3064871E-001, 0.0000000E+000, 0.0000000E+000,-2.1705042E+001,-2.3262203E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1901825E+001, 4.7518348E+002, 0.0000000E+000,-1.5563297E+002,-3.3179303E+002,-1.6007679E+001, 1.3143588E-001, 0.0000000E+000, 0.0000000E+000,-2.5021054E+001,-2.8118767E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.1974316E+001, 4.5482109E+002, 0.0000000E+000,-1.5058229E+002,-3.3027536E+002,-1.7165365E+001, 1.3034452E-001, 0.0000000E+000, 0.0000000E+000,-3.8704217E+001,-4.3071569E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2035210E+001, 4.4775075E+002, 0.0000000E+000,-1.4254522E+002,-3.2452273E+002,-1.7328437E+001, 1.3145349E-001, 0.0000000E+000, 0.0000000E+000,-3.6429053E+001,-3.6514185E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2083050E+001, 4.5383390E+002, 0.0000000E+000,-1.4184023E+002,-3.1322263E+002,-1.7361493E+001, 1.3260754E-001, 0.0000000E+000, 0.0000000E+000,-1.9583838E+001,-1.8457845E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2146843E+001, 4.5783108E+002, 0.0000000E+000,-1.4545802E+002,-2.9753276E+002,-1.7929049E+001, 1.3237528E-001, 0.0000000E+000, 0.0000000E+000,-4.0401960E+000,-2.9563776E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2210632E+001, 4.7271015E+002, 0.0000000E+000,-1.5370496E+002,-2.8218645E+002,-1.6927525E+001, 1.3478604E-001, 0.0000000E+000, 0.0000000E+000, 1.7458514E+001, 2.0025990E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2274426E+001, 4.9532067E+002, 0.0000000E+000,-1.6761961E+002,-2.7534510E+002,-1.6301648E+001, 1.3696838E-001, 0.0000000E+000, 0.0000000E+000, 3.5921725E+001, 3.6191280E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2322269E+001, 5.1968517E+002, 0.0000000E+000,-1.8042480E+002,-2.7907354E+002,-1.5783227E+001, 1.3521052E-001, 0.0000000E+000, 0.0000000E+000, 4.6187379E+001, 4.4538806E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2381981E+001, 5.5048284E+002, 0.0000000E+000,-1.9443554E+002,-2.8874955E+002,-1.6194647E+001, 1.3454206E-001, 0.0000000E+000, 0.0000000E+000, 4.9209708E+001, 5.1237641E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2451523E+001, 5.6783079E+002, 0.0000000E+000,-2.1269869E+002,-2.9866743E+002,-1.6514137E+001, 1.3470503E-001, 0.0000000E+000, 0.0000000E+000, 4.5949680E+001, 4.0085237E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2507156E+001, 5.5155531E+002, 0.0000000E+000,-2.0661553E+002,-3.0626720E+002,-1.7021932E+001, 1.3508393E-001, 0.0000000E+000, 0.0000000E+000, 2.5831622E+001, 2.1785735E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2562790E+001, 5.4410727E+002, 0.0000000E+000,-2.0377089E+002,-3.1677162E+002,-1.8097644E+001, 1.3522395E-001, 0.0000000E+000, 0.0000000E+000, 8.7377671E+000, 5.6023446E+000, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2632328E+001, 5.3146968E+002, 0.0000000E+000,-2.0198294E+002,-3.2960365E+002,-1.8817341E+001, 1.3325974E-001, 0.0000000E+000, 0.0000000E+000,-1.1935106E+001,-1.8800979E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2682003E+001, 5.1363434E+002, 0.0000000E+000,-1.7840621E+002,-3.4660719E+002,-1.9801080E+001, 1.3284075E-001, 0.0000000E+000, 0.0000000E+000,-2.9392715E+001,-3.1047301E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2744095E+001, 4.8542076E+002, 0.0000000E+000,-1.5279507E+002,-3.6062295E+002,-1.9669901E+001, 1.3460336E-001, 0.0000000E+000, 0.0000000E+000,-4.2958611E+001,-4.7532559E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2806183E+001, 4.7105833E+002, 0.0000000E+000,-1.4508938E+002,-3.7317239E+002,-1.9974044E+001, 1.3423147E-001, 0.0000000E+000, 0.0000000E+000,-6.1194830E+001,-6.7043259E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2872002E+001, 4.6193410E+002, 0.0000000E+000,-1.4255097E+002,-3.7877737E+002,-1.8900012E+001, 1.3207136E-001, 0.0000000E+000, 0.0000000E+000,-7.7207144E+001,-7.8162183E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2932102E+001, 4.7209657E+002, 0.0000000E+000,-1.4236701E+002,-3.6217139E+002,-1.7856503E+001, 1.3142262E-001, 0.0000000E+000, 0.0000000E+000,-5.4857171E+001,-5.0166902E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.2992207E+001, 4.9861651E+002, 0.0000000E+000,-1.5273257E+002,-3.3925998E+002,-1.7109998E+001, 1.3351581E-001, 0.0000000E+000, 0.0000000E+000,-1.3135373E+001,-1.0352523E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.3055317E+001, 5.1886713E+002, 0.0000000E+000,-1.6545230E+002,-3.1323807E+002,-1.5975143E+001, 1.3314785E-001, 0.0000000E+000, 0.0000000E+000, 2.0630722E+001, 2.4334757E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.3104904E+001, 5.2559849E+002, 0.0000000E+000,-1.7312685E+002,-2.8704311E+002,-1.5241148E+001, 1.3574088E-001, 0.0000000E+000, 0.0000000E+000, 4.8817760E+001, 5.0323127E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.3169144E+001, 5.3274425E+002, 0.0000000E+000,-1.7262477E+002,-2.7212465E+002,-1.4103850E+001, 1.3556339E-001, 0.0000000E+000, 0.0000000E+000, 7.2568715E+001, 7.4026545E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.3227757E+001, 5.3265019E+002, 0.0000000E+000,-1.7118585E+002,-2.6442806E+002,-1.4033731E+001, 1.3472228E-001, 0.0000000E+000, 0.0000000E+000, 8.3723206E+001, 8.3137265E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.3282330E+001, 5.3174293E+002, 0.0000000E+000,-1.6637435E+002,-2.6320416E+002,-1.4834138E+001, 1.3592800E-001, 0.0000000E+000, 0.0000000E+000, 8.7708695E+001, 8.7466213E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
 5.3348019E+001, 5.1430800E+002, 0.0000000E+000,-1.6619039E+002,-2.6740875E+002,-1.6202494E+001, 1.3342919E-001, 0.0000000E+000, 0.0000000E+000, 7.1833990E+001, 6.4639806E+001, 0.0000000E+000, 4.2927100E-002, 0.0000000E+000
